,tasmax,tasmin,tas,rainfall,sun,sfcWind,psl,hurs,pv,groundfrost
1843-08-01 00:00:00,,,,92.37621368744638,,,,,,
1843-09-01 00:00:00,,,,19.66953975265888,,,,,,
1843-10-01 00:00:00,,,,133.5293416289141,,,,,,
1843-11-01 00:00:00,,,,84.79392390365958,,,,,,
1843-12-01 00:00:00,,,,17.743229779331404,,,,,,
1844-01-01 00:00:00,,,,58.51809532113328,,,,,,
1844-02-01 00:00:00,,,,70.41231893977537,,,,,,
1844-03-01 00:00:00,,,,73.42599573628304,,,,,,
1844-04-01 00:00:00,,,,15.867387148811694,,,,,,
1844-05-01 00:00:00,,,,8.268294994041186,,,,,,
1844-06-01 00:00:00,,,,41.86395397641056,,,,,,
1844-07-01 00:00:00,,,,64.26021215975467,,,,,,
1844-08-01 00:00:00,,,,72.12722092112452,,,,,,
1844-09-01 00:00:00,,,,57.17917674114411,,,,,,
1844-10-01 00:00:00,,,,84.61712351357366,,,,,,
1844-11-01 00:00:00,,,,85.27878912644438,,,,,,
1844-12-01 00:00:00,,,,18.191335816058725,,,,,,
1845-01-01 00:00:00,,,,60.46544047158641,,,,,,
1845-02-01 00:00:00,,,,31.5200114384613,,,,,,
1845-03-01 00:00:00,,,,46.2360897108733,,,,,,
1845-04-01 00:00:00,,,,46.00177790727112,,,,,,
1845-05-01 00:00:00,,,,59.92174936614299,,,,,,
1845-06-01 00:00:00,,,,68.67506103029123,,,,,,
1845-07-01 00:00:00,,,,73.20734898051249,,,,,,
1845-08-01 00:00:00,,,,107.28849692054307,,,,,,
1845-09-01 00:00:00,,,,69.52390794131772,,,,,,
1845-10-01 00:00:00,,,,68.21037567555616,,,,,,
1845-11-01 00:00:00,,,,73.12526999523895,,,,,,
1845-12-01 00:00:00,,,,93.75429132201026,,,,,,
1846-01-01 00:00:00,,,,90.0805224136414,,,,,,
1846-02-01 00:00:00,,,,34.09771442668967,,,,,,
1846-03-01 00:00:00,,,,54.83573394950027,,,,,,
1846-04-01 00:00:00,,,,98.76513333288884,,,,,,
1846-05-01 00:00:00,,,,42.05280098841449,,,,,,
1846-06-01 00:00:00,,,,47.21550139082811,,,,,,
1846-07-01 00:00:00,,,,84.75926951719681,,,,,,
1846-08-01 00:00:00,,,,91.49197685457813,,,,,,
1846-09-01 00:00:00,,,,46.02521119229405,,,,,,
1846-10-01 00:00:00,,,,133.0841837160514,,,,,,
1846-11-01 00:00:00,,,,55.96828321828562,,,,,,
1846-12-01 00:00:00,,,,43.23010556474154,,,,,,
1847-01-01 00:00:00,,,,50.52978190721905,,,,,,
1847-02-01 00:00:00,,,,41.92025603136165,,,,,,
1847-03-01 00:00:00,,,,38.84205045556612,,,,,,
1847-04-01 00:00:00,,,,46.6605586590742,,,,,,
1847-05-01 00:00:00,,,,85.14728442722415,,,,,,
1847-06-01 00:00:00,,,,60.99049272596958,,,,,,
1847-07-01 00:00:00,,,,31.64439392397674,,,,,,
1847-08-01 00:00:00,,,,46.45576337015836,,,,,,
1847-09-01 00:00:00,,,,57.247819422014864,,,,,,
1847-10-01 00:00:00,,,,102.04764120522562,,,,,,
1847-11-01 00:00:00,,,,69.55533604560125,,,,,,
1847-12-01 00:00:00,,,,109.57962851745657,,,,,,
1848-01-01 00:00:00,,,,43.79982460351691,,,,,,
1848-02-01 00:00:00,,,,116.18051730298652,,,,,,
1848-03-01 00:00:00,,,,94.32190538106933,,,,,,
1848-04-01 00:00:00,,,,73.94036971584717,,,,,,
1848-05-01 00:00:00,,,,23.06661848074595,,,,,,
1848-06-01 00:00:00,,,,118.74707843505192,,,,,,
1848-07-01 00:00:00,,,,74.1990029418964,,,,,,
1848-08-01 00:00:00,,,,109.59280986760483,,,,,,
1848-09-01 00:00:00,,,,89.9628245265863,,,,,,
1848-10-01 00:00:00,,,,126.62105841330339,,,,,,
1848-11-01 00:00:00,,,,52.22231870062879,,,,,,
1848-12-01 00:00:00,,,,84.39850853213277,,,,,,
1849-01-01 00:00:00,,,,76.7920164837465,,,,,,
1849-02-01 00:00:00,,,,42.4163388003633,,,,,,
1849-03-01 00:00:00,,,,26.65269738198747,,,,,,
1849-04-01 00:00:00,,,,72.33109647061734,,,,,,
1849-05-01 00:00:00,,,,73.06158639043994,,,,,,
1849-06-01 00:00:00,,,,32.66234197361932,,,,,,
1849-07-01 00:00:00,,,,78.32861854482606,,,,,,
1849-08-01 00:00:00,,,,52.424712483143324,,,,,,
1849-09-01 00:00:00,,,,92.16904121029383,,,,,,
1849-10-01 00:00:00,,,,89.45586724211503,,,,,,
1849-11-01 00:00:00,,,,58.16813059940632,,,,,,
1849-12-01 00:00:00,,,,88.35193394928504,,,,,,
1850-01-01 00:00:00,,,,50.28078487039428,,,,,,
1850-02-01 00:00:00,,,,53.880891930366566,,,,,,
1850-03-01 00:00:00,,,,16.952038841043628,,,,,,
1850-04-01 00:00:00,,,,77.25760877512867,,,,,,
1850-05-01 00:00:00,,,,56.3670265657526,,,,,,
1850-06-01 00:00:00,,,,40.814710802022724,,,,,,
1850-07-01 00:00:00,,,,93.2335979528885,,,,,,
1850-08-01 00:00:00,,,,62.42182724308116,,,,,,
1850-09-01 00:00:00,,,,54.69015398811266,,,,,,
1850-10-01 00:00:00,,,,60.43696196025829,,,,,,
1850-11-01 00:00:00,,,,80.4715231548543,,,,,,
1850-12-01 00:00:00,,,,54.74906430365418,,,,,,
1851-01-01 00:00:00,,,,102.95031848678343,,,,,,
1851-02-01 00:00:00,,,,32.22867618047421,,,,,,
1851-03-01 00:00:00,,,,94.86166175132034,,,,,,
1851-04-01 00:00:00,,,,46.3694501121241,,,,,,
1851-05-01 00:00:00,,,,32.06205934653694,,,,,,
1851-06-01 00:00:00,,,,64.43010285123934,,,,,,
1851-07-01 00:00:00,,,,89.8210668358679,,,,,,
1851-08-01 00:00:00,,,,62.70841861445412,,,,,,
1851-09-01 00:00:00,,,,33.97000897658325,,,,,,
1851-10-01 00:00:00,,,,76.96570243548386,,,,,,
1851-11-01 00:00:00,,,,37.648280464647584,,,,,,
1851-12-01 00:00:00,,,,35.462333545663476,,,,,,
1852-01-01 00:00:00,,,,125.16026547400179,,,,,,
1852-02-01 00:00:00,,,,53.763250300003754,,,,,,
1852-03-01 00:00:00,,,,14.433064614773068,,,,,,
1852-04-01 00:00:00,,,,17.279031064219772,,,,,,
1852-05-01 00:00:00,,,,53.09053500366479,,,,,,
1852-06-01 00:00:00,,,,112.98521744849766,,,,,,
1852-07-01 00:00:00,,,,63.338972432915945,,,,,,
1852-08-01 00:00:00,,,,116.88533512766526,,,,,,
1852-09-01 00:00:00,,,,102.08023523832065,,,,,,
1852-10-01 00:00:00,,,,106.88276086283027,,,,,,
1852-11-01 00:00:00,,,,172.104199347543,,,,,,
1852-12-01 00:00:00,,,,114.0916240403225,,,,,,
1853-01-01 00:00:00,,,,87.13286681198028,,,,,,
1853-02-01 00:00:00,,,,46.45910609392598,,,,,,
1853-03-01 00:00:00,,,,37.09434181644041,,,,,,
1853-04-01 00:00:00,,,,61.797503675987535,,,,,,
1853-05-01 00:00:00,,,,40.80594258320288,,,,,,
1853-06-01 00:00:00,,,,82.00851087098468,,,,,,
1853-07-01 00:00:00,,,,103.31327983848986,,,,,,
1853-08-01 00:00:00,,,,69.97765707130483,,,,,,
1853-09-01 00:00:00,,,,61.32759206726492,,,,,,
1853-10-01 00:00:00,,,,105.5684410786382,,,,,,
1853-11-01 00:00:00,,,,53.78769313128397,,,,,,
1853-12-01 00:00:00,,,,31.767456446162605,,,,,,
1854-01-01 00:00:00,,,,74.85238593603906,,,,,,
1854-02-01 00:00:00,,,,31.042663115729454,,,,,,
1854-03-01 00:00:00,,,,19.88627227927919,,,,,,
1854-04-01 00:00:00,,,,14.879809167381268,,,,,,
1854-05-01 00:00:00,,,,72.2207734081987,,,,,,
1854-06-01 00:00:00,,,,57.70985293548559,,,,,,
1854-07-01 00:00:00,,,,63.840898738252825,,,,,,
1854-08-01 00:00:00,,,,54.955291551413644,,,,,,
1854-09-01 00:00:00,,,,31.595385092666582,,,,,,
1854-10-01 00:00:00,,,,70.4243391501203,,,,,,
1854-11-01 00:00:00,,,,66.12423759847645,,,,,,
1854-12-01 00:00:00,,,,69.7882927986197,,,,,,
1855-01-01 00:00:00,,,,16.79889153268741,,,,,,
1855-02-01 00:00:00,,,,42.36160625129177,,,,,,
1855-03-01 00:00:00,,,,52.427808937993575,,,,,,
1855-04-01 00:00:00,,,,17.490924520873946,,,,,,
1855-05-01 00:00:00,,,,51.19801512824233,,,,,,
1855-06-01 00:00:00,,,,70.37800254020982,,,,,,
1855-07-01 00:00:00,,,,108.83654471508113,,,,,,
1855-08-01 00:00:00,,,,55.993590147393284,,,,,,
1855-09-01 00:00:00,,,,29.768324782146685,,,,,,
1855-10-01 00:00:00,,,,133.55617874416743,,,,,,
1855-11-01 00:00:00,,,,40.423233856089176,,,,,,
1855-12-01 00:00:00,,,,41.05587220369932,,,,,,
1856-01-01 00:00:00,,,,75.1888738169775,,,,,,
1856-02-01 00:00:00,,,,51.61017201704526,,,,,,
1856-03-01 00:00:00,,,,21.553551657561776,,,,,,
1856-04-01 00:00:00,,,,72.51238281940469,,,,,,
1856-05-01 00:00:00,,,,82.02930579195392,,,,,,
1856-06-01 00:00:00,,,,53.141884930547114,,,,,,
1856-07-01 00:00:00,,,,49.316360622247416,,,,,,
1856-08-01 00:00:00,,,,93.59968800628482,,,,,,
1856-09-01 00:00:00,,,,89.94432134822188,,,,,,
1856-10-01 00:00:00,,,,64.0661466921042,,,,,,
1856-11-01 00:00:00,,,,40.36364664798136,,,,,,
1856-12-01 00:00:00,,,,81.31895643515185,,,,,,
1857-01-01 00:00:00,,,,78.11840556425807,,,,,,
1857-02-01 00:00:00,,,,30.784119868299165,,,,,,
1857-03-01 00:00:00,,,,57.301009877027404,,,,,,
1857-04-01 00:00:00,,,,65.2991318368593,,,,,,
1857-05-01 00:00:00,,,,41.690187951337506,,,,,,
1857-06-01 00:00:00,,,,61.899433550113,,,,,,
1857-07-01 00:00:00,,,,59.319653229917385,,,,,,
1857-08-01 00:00:00,,,,93.56872470300621,,,,,,
1857-09-01 00:00:00,,,,81.7849200673017,,,,,,
1857-10-01 00:00:00,,,,90.69793385867813,,,,,,
1857-11-01 00:00:00,,,,48.285198151719584,,,,,,
1857-12-01 00:00:00,,,,27.91299754104786,,,,,,
1858-01-01 00:00:00,,,,27.267721933167472,,,,,,
1858-02-01 00:00:00,,,,25.362206593415422,,,,,,
1858-03-01 00:00:00,,,,32.65692889283446,,,,,,
1858-04-01 00:00:00,,,,67.48469550218152,,,,,,
1858-05-01 00:00:00,,,,60.48250821289176,,,,,,
1858-06-01 00:00:00,,,,39.50041998001361,,,,,,
1858-07-01 00:00:00,,,,70.53332264827597,,,,,,
1858-08-01 00:00:00,,,,68.23911832931138,,,,,,
1858-09-01 00:00:00,,,,66.54663501862456,,,,,,
1858-10-01 00:00:00,,,,79.57570002567368,,,,,,
1858-11-01 00:00:00,,,,41.39503462584216,,,,,,
1858-12-01 00:00:00,,,,72.89631862549642,,,,,,
1859-01-01 00:00:00,,,,50.38627013999237,,,,,,
1859-02-01 00:00:00,,,,49.63227820329141,,,,,,
1859-03-01 00:00:00,,,,63.394278456347934,,,,,,
1859-04-01 00:00:00,,,,75.20006815042312,,,,,,
1859-05-01 00:00:00,,,,30.75712023163237,,,,,,
1859-06-01 00:00:00,,,,58.796468658756645,,,,,,
1859-07-01 00:00:00,,,,59.88965692491932,,,,,,
1859-08-01 00:00:00,,,,83.46007947817672,,,,,,
1859-09-01 00:00:00,,,,97.20199103276526,,,,,,
1859-10-01 00:00:00,,,,87.12540125045665,,,,,,
1859-11-01 00:00:00,,,,78.37229338031376,,,,,,
1859-12-01 00:00:00,,,,79.93406957808673,,,,,,
1860-01-01 00:00:00,,,,100.87681901603642,,,,,,
1860-02-01 00:00:00,,,,37.98058520357676,,,,,,
1860-03-01 00:00:00,,,,73.0005909012446,,,,,,
1860-04-01 00:00:00,,,,36.038984236761216,,,,,,
1860-05-01 00:00:00,,,,84.71914146117865,,,,,,
1860-06-01 00:00:00,,,,141.0760135650545,,,,,,
1860-07-01 00:00:00,,,,57.27609849828344,,,,,,
1860-08-01 00:00:00,,,,123.94917582454488,,,,,,
1860-09-01 00:00:00,,,,71.46929890232427,,,,,,
1860-10-01 00:00:00,,,,73.14776830091223,,,,,,
1860-11-01 00:00:00,,,,75.28008814297215,,,,,,
1860-12-01 00:00:00,,,,86.96931896869971,,,,,,
1861-01-01 00:00:00,,,,28.58794007329413,,,,,,
1861-02-01 00:00:00,,,,74.52704931492981,,,,,,
1861-03-01 00:00:00,,,,83.42209842463562,,,,,,
1861-04-01 00:00:00,,,,25.82971405711517,,,,,,
1861-05-01 00:00:00,,,,30.430142768034305,,,,,,
1861-06-01 00:00:00,,,,68.6101056887645,,,,,,
1861-07-01 00:00:00,,,,105.56713414820729,,,,,,
1861-08-01 00:00:00,,,,42.74661189353634,,,,,,
1861-09-01 00:00:00,,,,77.78368429719787,,,,,,
1861-10-01 00:00:00,,,,42.31515188218956,,,,,,
1861-11-01 00:00:00,,,,121.49431409922286,,,,,,
1861-12-01 00:00:00,,,,52.029507810533445,,,,,,
1862-01-01 00:00:00,,,,66.55741673965814,,,,,,
1862-02-01 00:00:00,,,,21.283652734689163,,,,,,
1862-03-01 00:00:00,,,,103.12504033431935,,,,,,
1862-04-01 00:00:00,,,,61.90320232356764,,,,,,
1862-05-01 00:00:00,,,,82.94161617604703,,,,,,
1862-06-01 00:00:00,,,,72.91313949800256,,,,,,
1862-07-01 00:00:00,,,,64.56542639798313,,,,,,
1862-08-01 00:00:00,,,,67.23253229874078,,,,,,
1862-09-01 00:00:00,,,,71.52464717272335,,,,,,
1862-10-01 00:00:00,,,,115.45387360579767,,,,,,
1862-11-01 00:00:00,,,,32.8130327789613,,,,,,
1862-12-01 00:00:00,,,,65.76988891967508,,,,,,
1863-01-01 00:00:00,,,,100.23207187471638,,,,,,
1863-02-01 00:00:00,,,,25.14152702332955,,,,,,
1863-03-01 00:00:00,,,,32.09886738700016,,,,,,
1863-04-01 00:00:00,,,,36.42304516244238,,,,,,
1863-05-01 00:00:00,,,,39.74735550198213,,,,,,
1863-06-01 00:00:00,,,,99.69007714622738,,,,,,
1863-07-01 00:00:00,,,,28.12995222135462,,,,,,
1863-08-01 00:00:00,,,,79.86732307389552,,,,,,
1863-09-01 00:00:00,,,,96.2918098876061,,,,,,
1863-10-01 00:00:00,,,,103.54921704383648,,,,,,
1863-11-01 00:00:00,,,,74.20010338120063,,,,,,
1863-12-01 00:00:00,,,,54.616008137176514,,,,,,
1864-01-01 00:00:00,,,,40.80362650370791,,,,,,
1864-02-01 00:00:00,,,,46.863499236604696,,,,,,
1864-03-01 00:00:00,,,,74.1149673951042,,,,,,
1864-04-01 00:00:00,,,,34.22899177270672,,,,,,
1864-05-01 00:00:00,,,,48.7998251038506,,,,,,
1864-06-01 00:00:00,,,,48.054016919729776,,,,,,
1864-07-01 00:00:00,,,,22.488679706298644,,,,,,
1864-08-01 00:00:00,,,,34.44598115419701,,,,,,
1864-09-01 00:00:00,,,,73.9458016037478,,,,,,
1864-10-01 00:00:00,,,,64.91876471510521,,,,,,
1864-11-01 00:00:00,,,,82.07603875929658,,,,,,
1864-12-01 00:00:00,,,,57.88089728687408,,,,,,
1865-01-01 00:00:00,,,,80.80265894704839,,,,,,
1865-02-01 00:00:00,,,,64.93318191275509,,,,,,
1865-03-01 00:00:00,,,,40.261641856344895,,,,,,
1865-04-01 00:00:00,,,,22.92020315035828,,,,,,
1865-05-01 00:00:00,,,,77.10901742684052,,,,,,
1865-06-01 00:00:00,,,,38.49187883073934,,,,,,
1865-07-01 00:00:00,,,,77.95157418410083,,,,,,
1865-08-01 00:00:00,,,,113.23500107404752,,,,,,
1865-09-01 00:00:00,,,,9.495925901826629,,,,,,
1865-10-01 00:00:00,,,,160.4766592839597,,,,,,
1865-11-01 00:00:00,,,,83.45485534410382,,,,,,
1865-12-01 00:00:00,,,,52.48739375369764,,,,,,
1866-01-01 00:00:00,,,,102.33689309828813,,,,,,
1866-02-01 00:00:00,,,,93.99521676678829,,,,,,
1866-03-01 00:00:00,,,,57.66430852005881,,,,,,
1866-04-01 00:00:00,,,,46.325613440566656,,,,,,
1866-05-01 00:00:00,,,,38.8079950684977,,,,,,
1866-06-01 00:00:00,,,,75.35962509853739,,,,,,
1866-07-01 00:00:00,,,,72.32523654167406,,,,,,
1866-08-01 00:00:00,,,,93.69296065165955,,,,,,
1866-09-01 00:00:00,,,,150.05530874352704,,,,,,
1866-10-01 00:00:00,,,,54.15002688367359,,,,,,
1866-11-01 00:00:00,,,,77.92994434299374,,,,,,
1866-12-01 00:00:00,,,,78.8259936585902,,,,,,
1867-01-01 00:00:00,,,,96.99505472291479,,,,,,
1867-02-01 00:00:00,,,,57.09740020457494,,,,,,
1867-03-01 00:00:00,,,,71.83484626076292,,,,,,
1867-04-01 00:00:00,,,,79.10314639150647,,,,,,
1867-05-01 00:00:00,,,,66.23254908774267,,,,,,
1867-06-01 00:00:00,,,,39.496842105536416,,,,,,
1867-07-01 00:00:00,,,,96.58313990727112,,,,,,
1867-08-01 00:00:00,,,,58.929114859524795,,,,,,
1867-09-01 00:00:00,,,,60.254423957952405,,,,,,
1867-10-01 00:00:00,,,,80.3128147890149,,,,,,
1867-11-01 00:00:00,,,,26.743362855498848,,,,,,
1867-12-01 00:00:00,,,,61.64659252956424,,,,,,
1868-01-01 00:00:00,,,,88.94938826568176,,,,,,
1868-02-01 00:00:00,,,,53.946433479959865,,,,,,
1868-03-01 00:00:00,,,,65.61177434890367,,,,,,
1868-04-01 00:00:00,,,,57.94144077576025,,,,,,
1868-05-01 00:00:00,,,,33.98910333208247,,,,,,
1868-06-01 00:00:00,,,,15.7379647954745,,,,,,
1868-07-01 00:00:00,,,,18.111408481215708,,,,,,
1868-08-01 00:00:00,,,,96.19427142815013,,,,,,
1868-09-01 00:00:00,,,,81.18592079426546,,,,,,
1868-10-01 00:00:00,,,,84.31731988548098,,,,,,
1868-11-01 00:00:00,,,,56.12005616379911,,,,,,
